skeleton	fscore	ions
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
