skeleton	fscore	ions
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Yohimbinoid.Arboricinan.Corynanthean.Ajmalicine.Arbophyllininan	0.4202	204.1051_frag|173.081_frag
